,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
5325,aspnetcoreWebScrap,9441,valid dotnet new dotnet run sequenc doesnt fail templat window maco,,ryanbrandenburg,done| area-mvc| cost s| task,2019-04-16
5315,aspnetcoreWebScrap,9423,call invokemethod server side blazor way support synchron call server side blazor use invokemethod rather invokemethodasync right check explain current support shed light chang isnt support issu face want make synchron interop call use invokemethod javascript code modifi asynchron let say control thu limit simpli modifi use client side blazor applic need support client server side scenario requir invokemethodasync altern suggest,,stevesandersonms,area-blazor| question,2019-04-16
5323,aspnetcoreWebScrap,9439,make system text json signalr protocol packag default also ensur newtonsoft json remov share framework block corefx json work cc brennanconroy,,brennanconroy,accepted| area-signalr,2019-04-16
5308,aspnetcoreWebScrap,9408,grpc templat spit debug log default describ bug make new preview grpc templat reproduc step reproduc behavior run see debug log come grpcservicebind expect behavior debug log get print screenshot imag happen default templat turn debug log everythnig except microsoft system grpc templat need add one grpc well cc jamesnk juntaoluo shirhatti,,jamesnk,done| area-grpc,2019-04-16
5320,aspnetcoreWebScrap,9436,ie support server side blazor creat default razor compon project tri access ie doesnt seem work step reproduc behavior creat new razor compon project run access ie expect behavior error counter page show button action anyth ie consol show follow error load page promis undefin tri random stuff got nowher ad script src got fetch undefin ad script src get undefin encod msgpack,,stevesandersonms,area-blazor| bug| cost m| help wanted,2019-04-16
5314,aspnetcoreWebScrap,9420,run templat test platform weve identifi issu templat dont run maco avoid issu like futur enabl templat test run ose test infrastructur support,,ryanbrandenburg,done| area-mvc| task,2019-04-16
5326,aspnetcoreWebScrap,9443,updat viewcomponentresultexecutor use filebufferingwritestream,,pranavkm,done| area-mvc| cost xs| task,2019-04-16
5224,aspnetcoreWebScrap,7280,convert arcad sdk repo last hold use korebuild convert use arcad sdk benefit long run reduc cost maintain build tool make repo look like other reduc friction move repo hope lead improv arcad team benefit challeng ive peer crystal ball identifi differ implement awar arcad support concept repo level target see build repo target current build need find new unspecifi home arcad world arcad slightli chang order packag test run test like templat test depend exist nupkg file arcad differ convent detect test project see arcad support dri run benchmark project test phase see korebuild implement arcad mani default align aspnet need care vet build output make sure product packag binari instal etc substanti chang result rip korebuild cref particular area concern arcad default may differ symbol symbol packag strong name key authenticod cert local tool resx code gener track xunit depend version net framework refer assembl global instal vs packag affect mvc runtim compil locat obj bin directori set project produc vsix custom project type yet support korebuild repo project file microsoft net sdk project npmproj javaproj zipproj other arcad support yet toolset acquisit arcad put tool dotnet exe differ locat arcad yet support manag version net core runtim via version prop cref workaround avail see arcad appear yet support window ensur servic attribut set correctli assembl cref arcad run signcheck need add step verifi output sign cref arcad good way specifi signcheck exclus probabl dont need address right away need find replac api check need find replac nuget packag verifi cc eilon markwilki,,juntaoluo,done| [obsolete] cost xl| area-infrastructure,2019-05-02
4416,aspnetcoreWebScrap,7275,blazor host templat make sure useblazordebug use dev environ there good reason call non dev environ plu wouldnt normal want server abl issu http request server would normal anyth listen,,stevesandersonms,working| area-blazor| bug| cost xs,2019-05-02
4414,aspnetcoreWebScrap,7273,add bool data annot use dotnet core pars json rest interfac use requir ensur field arent miss along come boolean field miss json silent get transform fals want throw current workaround rang typeof bool fals true would neater bool,,dougbu,area-mvc| feature-model-binding| question,2019-05-02
5225,aspnetcoreWebScrap,7281,add asp net core http sourc dot net join famili api add repositori extens ef list sourc need add list cc kirillosenkov stephentoub natemcmast,,davidfowl,area-infrastructure,2019-05-02
5227,aspnetcoreWebScrap,7283,provid friendli error messag manual construct urlhelp endpoint rout urlhelp doesnt work endpoint rout enabl let provid friendli error messag someon manual construct urlhelp endpoint rout enabl messag would explain caus error fix,,jamesnk,area-mvc,2019-05-02
5230,aspnetcoreWebScrap,7289,announc newtonsoft json type replac microsoft aspnetcor authent api part ongo effort remov newtonsoft json share framework type replac authent api basic usag authent packag unaffect user deriv oauth packag implement advanc claim manipul affect detail list affect api given affect packag microsoft aspnetcor authent oauth microsoft aspnetcor authent openidconnect microsoft aspnetcor authent facebook microsoft aspnetcor authent googl microsoft aspnetcor authent twitter microsoft aspnetcor authent microsoftaccount also deriv implement oauth aspnet contrib deriv oauth implement common chang replac jobject pars jsondocu pars createticketasync overrid shown note jsondocu idispos affect api claimact run jobject userdata claimsident ident string issuer becom claimact run jsonel userdata claimsident ident string issuer deriv implement claimact similarli affect mapcustomjson claimactioncollect collect string claimtyp func jobject string resolv becom mapcustomjson claimactioncollect collect string claimtyp func jsonel string resolv mapcustomjson claimactioncollect collect string claimtyp string valuetyp func jobject string resolv becom mapcustomjson claimactioncollect collect string claimtyp string valuetyp func jsonel string resolv oauthcreatingticketcontext one old constructor remov replac jobject jsonel user properti runclaimact method updat match oauthtokenrespons success take jsondocu instead jobject respons properti updat match oauthtokenrespons dispos dispos oauthhandl deriv oauth implement overrid exchangecodeasync need dispos jsondocu oauthtokenrespons userinformationreceivedcontext user chang jobject jsondocu twittercreatingticketcontext user chang jobject jsonel twitterhandl createticketasync chang take jobject jsonel see detail chang,,tratcher,area-security| breaking-change| discussion,2019-05-02
